timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-21T18:53:55Z,frontend,0.0,1150,0.8,0.0,0
2026-09-21T18:53:55Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T18:53:55Z,checkoutservice,0.0,50,0.8,0.0,0
2026-09-21T18:53:55Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T18:53:55Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T18:53:55Z,recommendationservice,0.0,1150,0.8,0.0,0
2026-09-21T18:53:55Z,shippingservice,0.0,770,0.8,0.0,0
2026-09-21T18:53:55Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T18:53:55Z,emailservice,0.0,155,0.8,0.0,0
2026-09-21T18:53:55Z,adservice,18.0,1150,0.8,0.01565217391304348,0
2026-09-21T18:53:55Z,redis-cart,6.0,540,0.8,0.011111111111111112,0
2026-09-21T18:53:56Z,frontend,0.0,1150,0.8,0.0,0
2026-09-21T18:53:56Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T18:53:56Z,checkoutservice,0.0,50,0.8,0.0,0
2026-09-21T18:53:56Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T18:53:56Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T18:53:56Z,recommendationservice,0.0,1150,0.8,0.0,0
2026-09-21T18:53:56Z,shippingservice,0.0,770,0.8,0.0,0
2026-09-21T18:53:56Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T18:53:56Z,emailservice,27.0,155,0.8,0.17419354838709677,0
2026-09-21T18:53:56Z,adservice,18.0,1150,0.8,0.01565217391304348,0
2026-09-21T18:53:56Z,redis-cart,6.0,540,0.8,0.011111111111111112,0
2026-09-21T18:53:57Z,frontend,0.0,1150,0.8,0.0,0
2026-09-21T18:53:57Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T18:53:57Z,checkoutservice,0.0,50,0.8,0.0,0
2026-09-21T18:53:57Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T18:53:57Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T18:53:57Z,recommendationservice,21.0,1150,0.8,0.018260869565217393,0
2026-09-21T18:53:57Z,shippingservice,9.0,770,0.8,0.011688311688311689,0
2026-09-21T18:53:57Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T18:53:57Z,emailservice,27.0,155,0.8,0.17419354838709677,0
2026-09-21T18:53:57Z,adservice,18.0,1150,0.8,0.01565217391304348,0
2026-09-21T18:53:57Z,redis-cart,6.0,540,0.8,0.011111111111111112,0
2026-09-21T18:53:58Z,frontend,0.0,1150,0.8,0.0,0
2026-09-21T18:53:58Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T18:53:58Z,checkoutservice,0.0,50,0.8,0.0,0
2026-09-21T18:53:58Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T18:53:58Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T18:53:58Z,recommendationservice,21.0,1150,0.8,0.018260869565217393,0
2026-09-21T18:53:58Z,shippingservice,0.0,770,0.8,0.0,0
2026-09-21T18:53:58Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T18:53:58Z,emailservice,0.0,155,0.8,0.0,0
2026-09-21T18:53:58Z,adservice,18.0,1150,0.8,0.01565217391304348,0
2026-09-21T18:53:58Z,redis-cart,6.0,540,0.8,0.011111111111111112,0
2026-09-21T18:53:59Z,frontend,0.0,1150,0.8,0.0,0
2026-09-21T18:53:59Z,cartservice,0.0,1920,0.95,0.0,0
