timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-19T16:49:30Z,frontend,0.0,100,0.8,0.0,0
2026-09-19T16:49:30Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-19T16:49:30Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:30Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-19T16:49:30Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:30Z,recommendationservice,22.0,2000,0.8,0.011,0
2026-09-19T16:49:30Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:30Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:30Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:30Z,adservice,32.0,1000,0.8,0.032,0
2026-09-19T16:49:30Z,redis-cart,4.0,1000,0.8,0.004,0
2026-09-19T16:49:31Z,frontend,0.0,100,0.8,0.0,0
2026-09-19T16:49:31Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-19T16:49:31Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:31Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-19T16:49:31Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:31Z,recommendationservice,22.0,2000,0.8,0.011,0
2026-09-19T16:49:31Z,shippingservice,16.0,1000,0.8,0.016,0
2026-09-19T16:49:31Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:31Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:31Z,adservice,32.0,1000,0.8,0.032,0
2026-09-19T16:49:31Z,redis-cart,4.0,1000,0.8,0.004,0
2026-09-19T16:49:32Z,frontend,0.0,100,0.8,0.0,0
2026-09-19T16:49:32Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-19T16:49:32Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:32Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-19T16:49:32Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:32Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-19T16:49:32Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:32Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:32Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:32Z,adservice,35.0,1000,0.8,0.035,0
2026-09-19T16:49:32Z,redis-cart,4.0,1000,0.8,0.004,0
2026-09-19T16:49:33Z,frontend,0.0,100,0.8,0.0,0
2026-09-19T16:49:33Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-19T16:49:33Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:33Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-19T16:49:33Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:33Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-19T16:49:33Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:33Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:33Z,emailservice,34.0,1000,0.8,0.034,0
2026-09-19T16:49:33Z,adservice,31.0,1000,0.8,0.031,0
2026-09-19T16:49:33Z,redis-cart,4.0,1000,0.8,0.004,0
2026-09-19T16:49:34Z,frontend,0.0,100,0.8,0.0,0
2026-09-19T16:49:34Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-19T16:49:34Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:34Z,productcatalogservice,33.0,500,0.95,0.066,0
2026-09-19T16:49:34Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-19T16:49:34Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-19T16:49:34Z,shippingservice,0.0,1000,0.8,0.0,0
