timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-18T08:05:20Z,frontend,0.0,2000,0.8,0.0,0
2026-09-18T08:05:20Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-18T08:05:20Z,checkoutservice,7.0,1000,0.8,0.007,0
2026-09-18T08:05:20Z,productcatalogservice,7.0,500,0.95,0.014,0
2026-09-18T08:05:20Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:20Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-18T08:05:20Z,shippingservice,7.0,1000,0.8,0.007,0
2026-09-18T08:05:20Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:20Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:20Z,adservice,16.0,1000,0.8,0.016,0
2026-09-18T08:05:20Z,redis-cart,3.0,1000,0.8,0.003,0
2026-09-18T08:05:21Z,frontend,0.0,2000,0.8,0.0,0
2026-09-18T08:05:21Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-18T08:05:21Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:21Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-18T08:05:21Z,paymentservice,16.0,1000,0.8,0.016,0
2026-09-18T08:05:21Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-18T08:05:21Z,shippingservice,7.0,1000,0.8,0.007,0
2026-09-18T08:05:21Z,currencyservice,17.0,1000,0.8,0.017,0
2026-09-18T08:05:21Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:21Z,adservice,16.0,1000,0.8,0.016,0
2026-09-18T08:05:21Z,redis-cart,3.0,1000,0.8,0.003,0
2026-09-18T08:05:22Z,frontend,0.0,2000,0.8,0.0,0
2026-09-18T08:05:22Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-18T08:05:22Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:22Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-18T08:05:22Z,paymentservice,16.0,1000,0.8,0.016,0
2026-09-18T08:05:22Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-18T08:05:22Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:22Z,currencyservice,17.0,1000,0.8,0.017,0
2026-09-18T08:05:22Z,emailservice,20.0,1000,0.8,0.02,0
2026-09-18T08:05:22Z,adservice,16.0,1000,0.8,0.016,0
2026-09-18T08:05:22Z,redis-cart,3.0,1000,0.8,0.003,0
2026-09-18T08:05:23Z,frontend,0.0,2000,0.8,0.0,0
2026-09-18T08:05:23Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-18T08:05:23Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:23Z,productcatalogservice,7.0,500,0.95,0.014,0
2026-09-18T08:05:23Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:23Z,recommendationservice,16.0,2000,0.8,0.008,0
2026-09-18T08:05:23Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:23Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:23Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:23Z,adservice,13.0,1000,0.8,0.013,0
2026-09-18T08:05:23Z,redis-cart,3.0,1000,0.8,0.003,0
2026-09-18T08:05:24Z,frontend,0.0,2000,0.8,0.0,0
2026-09-18T08:05:24Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-18T08:05:24Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:24Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-18T08:05:24Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:24Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-18T08:05:24Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:24Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:24Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:24Z,adservice,13.0,1000,0.8,0.013,0
2026-09-18T08:05:24Z,redis-cart,3.0,1000,0.8,0.003,0
2026-09-18T08:05:25Z,frontend,0.0,2000,0.8,0.0,0
2026-09-18T08:05:25Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-18T08:05:25Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:25Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-18T08:05:25Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:25Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-18T08:05:25Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:25Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:25Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:25Z,adservice,13.0,1000,0.8,0.013,0
2026-09-18T08:05:25Z,redis-cart,3.0,1000,0.8,0.003,0
2026-09-18T08:05:26Z,frontend,0.0,2000,0.8,0.0,0
2026-09-18T08:05:26Z,cartservice,7.0,1000,0.95,0.007,0
2026-09-18T08:05:26Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:26Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-18T08:05:26Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:26Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-18T08:05:26Z,shippingservice,9.0,1000,0.8,0.009,0
2026-09-18T08:05:26Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:26Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-18T08:05:26Z,adservice,53.0,1000,0.8,0.053,0
2026-09-18T08:05:26Z,redis-cart,4.0,1000,0.8,0.004,0
