timestamp,api,threshold,admitted_rps,threshold_fresh,admitted_fresh
2026-09-21T19:38:06Z,getproduct,0.0,0.0,0,0
2026-09-21T19:38:06Z,postcheckout,0.0,0.0,0,0
2026-09-21T19:38:06Z,getcart,0.0,0.0,0,0
2026-09-21T19:38:06Z,postcart,0.0,0.0,0,0
2026-09-21T19:38:06Z,emptycart,0.0,0.0,0,0
2026-09-21T19:38:07Z,getproduct,0.0,0.0,0,0
2026-09-21T19:38:07Z,postcheckout,0.0,0.0,0,0
2026-09-21T19:38:07Z,getcart,0.0,0.0,0,0
2026-09-21T19:38:07Z,postcart,0.0,0.0,0,0
2026-09-21T19:38:07Z,emptycart,0.0,0.0,0,0
2026-09-21T19:38:08Z,getproduct,0.0,0.0,0,0
2026-09-21T19:38:08Z,postcheckout,0.0,0.0,0,0
2026-09-21T19:38:08Z,getcart,0.0,0.0,0,0
2026-09-21T19:38:08Z,postcart,0.0,0.0,0,0
2026-09-21T19:38:08Z,emptycart,0.0,0.0,0,0
2026-09-21T19:38:09Z,getproduct,0.0,0.0,0,0
2026-09-21T19:38:09Z,postcheckout,0.0,0.0,0,0
2026-09-21T19:38:09Z,getcart,0.0,0.0,0,0
2026-09-21T19:38:09Z,postcart,0.0,0.0,0,0
2026-09-21T19:38:09Z,emptycart,0.0,0.0,0,0
2026-09-21T19:38:10Z,getproduct,10000.0,0.0,1,1
2026-09-21T19:38:10Z,postcheckout,10000.0,0.0,1,1
2026-09-21T19:38:10Z,getcart,10000.0,0.0,1,1
2026-09-21T19:38:10Z,postcart,10000.0,0.0,1,1
2026-09-21T19:38:10Z,emptycart,10000.0,0.0,1,1
2026-09-21T19:38:11Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:11Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:11Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:11Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:11Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:12Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:12Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:12Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:12Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:12Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:13Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:13Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:13Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:13Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:13Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:14Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:14Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:14Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:14Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:14Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:15Z,getproduct,10000.0,0.0,1,1
2026-09-21T19:38:15Z,postcheckout,10000.0,0.0,1,1
2026-09-21T19:38:15Z,getcart,10000.0,0.0,1,1
2026-09-21T19:38:15Z,postcart,10000.0,0.0,1,1
2026-09-21T19:38:15Z,emptycart,10000.0,0.0,1,1
2026-09-21T19:38:16Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:16Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:16Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:16Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:16Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:17Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:17Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:17Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:17Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:17Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:18Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:18Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:18Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:18Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:18Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:19Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:19Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:19Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:19Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:19Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:20Z,getproduct,10000.0,0.0,1,1
2026-09-21T19:38:20Z,postcheckout,10000.0,0.0,1,1
2026-09-21T19:38:20Z,getcart,10000.0,0.0,1,1
2026-09-21T19:38:20Z,postcart,10000.0,0.0,1,1
2026-09-21T19:38:20Z,emptycart,10000.0,0.0,1,1
2026-09-21T19:38:21Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:21Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:21Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:21Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:21Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:22Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:22Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:22Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:22Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:22Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:23Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:23Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:23Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:23Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:23Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:24Z,getproduct,10000.0,0.0,0,0
2026-09-21T19:38:24Z,postcheckout,10000.0,0.0,0,0
2026-09-21T19:38:24Z,getcart,10000.0,0.0,0,0
2026-09-21T19:38:24Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:24Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:25Z,getproduct,10000.0,48.0,1,1
2026-09-21T19:38:25Z,postcheckout,10000.0,2.0,1,1
2026-09-21T19:38:25Z,getcart,10000.0,23.0,1,1
2026-09-21T19:38:25Z,postcart,10000.0,0.0,1,1
2026-09-21T19:38:25Z,emptycart,10000.0,0.0,1,1
2026-09-21T19:38:26Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:26Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:26Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:26Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:26Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:27Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:27Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:27Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:27Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:27Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:28Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:28Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:28Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:28Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:28Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:29Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:29Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:29Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:29Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:29Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:30Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:30Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:30Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:30Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:30Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:31Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:31Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:31Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:31Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:31Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:32Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:32Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:32Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:32Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:32Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:33Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:33Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:33Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:33Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:33Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:34Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:34Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:34Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:34Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:34Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:35Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:35Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:35Z,getcart,10000.0,23.0,0,0
2026-09-21T19:38:35Z,postcart,10000.0,0.0,0,0
2026-09-21T19:38:35Z,emptycart,10000.0,0.0,0,0
2026-09-21T19:38:36Z,getproduct,10000.0,48.0,0,0
2026-09-21T19:38:36Z,postcheckout,10000.0,2.0,0,0
2026-09-21T19:38:36Z,getcart,10000.0,23.0,0,0
