timestamp,caller,target,total,2xx,4xx,5xx,retry
2026-09-15T10:44:59Z,adservice,adservice,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,cartservice,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,checkoutservice,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,currencyservice,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,emailservice,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,frontend,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,kubernetes,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,paymentservice,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,productcatalogservice,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,recommendationservice,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,redis-cart,0,0,0,0,0
2026-09-15T10:44:59Z,adservice,shippingservice,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,adservice,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,cartservice,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,checkoutservice,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,currencyservice,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,emailservice,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,frontend,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,kubernetes,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,paymentservice,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,productcatalogservice,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,recommendationservice,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,redis-cart,0,0,0,0,0
2026-09-15T10:44:59Z,cartservice,shippingservice,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,adservice,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,cartservice,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,checkoutservice,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,currencyservice,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,emailservice,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,frontend,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,kubernetes,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,paymentservice,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,productcatalogservice,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,recommendationservice,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,redis-cart,0,0,0,0,0
2026-09-15T10:44:59Z,checkoutservice,shippingservice,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,adservice,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,cartservice,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,checkoutservice,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,currencyservice,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,emailservice,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,frontend,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,kubernetes,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,paymentservice,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,productcatalogservice,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,recommendationservice,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,redis-cart,0,0,0,0,0
2026-09-15T10:44:59Z,currencyservice,shippingservice,0,0,0,0,0
2026-09-15T10:44:59Z,emailservice,adservice,0,0,0,0,0
2026-09-15T10:44:59Z,emailservice,cartservice,0,0,0,0,0
