timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-15T20:15:09Z,frontend,0.0,1000,0.8,0.0,0
2026-09-15T20:15:09Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-15T20:15:09Z,checkoutservice,24.0,100,0.8,0.24,0
2026-09-15T20:15:09Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-15T20:15:09Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-15T20:15:09Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-15T20:15:09Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-15T20:15:09Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-15T20:15:09Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-15T20:15:09Z,adservice,26.0,1000,0.8,0.026,0
2026-09-15T20:15:09Z,redis-cart,5.0,1000,0.8,0.005,0
2026-09-15T20:15:10Z,frontend,0.0,1000,0.8,0.0,0
2026-09-15T20:15:10Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-15T20:15:10Z,checkoutservice,0.0,100,0.8,0.0,0
2026-09-15T20:15:10Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-15T20:15:10Z,paymentservice,15.0,1000,0.8,0.015,0
2026-09-15T20:15:10Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-15T20:15:10Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-15T20:15:10Z,currencyservice,13.0,1000,0.8,0.013,0
2026-09-15T20:15:10Z,emailservice,24.0,1000,0.8,0.024,0
2026-09-15T20:15:10Z,adservice,25.0,1000,0.8,0.025,0
2026-09-15T20:15:10Z,redis-cart,5.0,1000,0.8,0.005,0
2026-09-15T20:15:11Z,frontend,0.0,1000,0.8,0.0,0
2026-09-15T20:15:11Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-15T20:15:11Z,checkoutservice,0.0,100,0.8,0.0,0
2026-09-15T20:15:11Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-15T20:15:11Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-15T20:15:11Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-15T20:15:11Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-15T20:15:11Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-15T20:15:11Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-15T20:15:11Z,adservice,25.0,1000,0.8,0.025,0
