timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-19T11:10:00Z,frontend,0.0,1000,0.8,0.0,0
2026-09-19T11:10:00Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-19T11:10:00Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:00Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-19T11:10:00Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:00Z,recommendationservice,18.0,2000,0.8,0.009,0
2026-09-19T11:10:00Z,shippingservice,17.0,1000,0.8,0.017,0
2026-09-19T11:10:00Z,currencyservice,7.0,1000,0.8,0.007,0
2026-09-19T11:10:00Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:00Z,adservice,29.0,1000,0.8,0.029,0
2026-09-19T11:10:00Z,redis-cart,4.0,1000,0.8,0.004,0
2026-09-19T11:10:01Z,frontend,0.0,1000,0.8,0.0,0
2026-09-19T11:10:01Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-19T11:10:01Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:01Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-19T11:10:01Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:01Z,recommendationservice,18.0,2000,0.8,0.009,0
2026-09-19T11:10:01Z,shippingservice,17.0,1000,0.8,0.017,0
2026-09-19T11:10:01Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:01Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:01Z,adservice,29.0,1000,0.8,0.029,0
2026-09-19T11:10:01Z,redis-cart,4.0,1000,0.8,0.004,0
2026-09-19T11:10:02Z,frontend,0.0,1000,0.8,0.0,0
2026-09-19T11:10:02Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-19T11:10:02Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:02Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-19T11:10:02Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:02Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-19T11:10:02Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:02Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:02Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-19T11:10:02Z,adservice,33.0,1000,0.8,0.033,0
2026-09-19T11:10:02Z,redis-cart,4.0,1000,0.8,0.004,0
2026-09-19T11:10:03Z,frontend,0.0,1000,0.8,0.0,0
