timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-13T21:02:44Z,frontend,0.0,1000,0.8,0.0,0
2026-09-13T21:02:44Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-13T21:02:44Z,checkoutservice,16.0,1000,0.8,0.016,0
2026-09-13T21:02:44Z,productcatalogservice,0.0,50,0.95,0.0,0
2026-09-13T21:02:44Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-13T21:02:44Z,recommendationservice,18.0,2000,0.8,0.009,0
2026-09-13T21:02:44Z,shippingservice,10.0,1000,0.8,0.01,0
2026-09-13T21:02:44Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-13T21:02:44Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-13T21:02:44Z,adservice,20.0,1000,0.8,0.02,0
2026-09-13T21:02:44Z,redis-cart,3.0,1000,0.8,0.003,0
2026-09-13T21:02:45Z,frontend,0.0,1000,0.8,0.0,0
2026-09-13T21:02:45Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-13T21:02:45Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-13T21:02:45Z,productcatalogservice,0.0,50,0.95,0.0,0
2026-09-13T21:02:45Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-13T21:02:45Z,recommendationservice,18.0,2000,0.8,0.009,0
2026-09-13T21:02:45Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-13T21:02:45Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-13T21:02:45Z,emailservice,17.0,1000,0.8,0.017,0
2026-09-13T21:02:45Z,adservice,20.0,1000,0.8,0.02,0
2026-09-13T21:02:45Z,redis-cart,4.0,1000,0.8,0.004,0
2026-09-13T21:02:46Z,frontend,0.0,1000,0.8,0.0,0
2026-09-13T21:02:46Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-13T21:02:46Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-13T21:02:46Z,productcatalogservice,23.0,50,0.95,0.46,0
2026-09-13T21:02:46Z,paymentservice,21.0,1000,0.8,0.021,0
2026-09-13T21:02:46Z,recommendationservice,0.0,2000,0.8,0.0,0
