timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-13T20:44:41Z,frontend,0.0,1000,0.8,0.0,0
2026-09-13T20:44:41Z,cartservice,17.0,1000,0.95,0.017,0
2026-09-13T20:44:41Z,checkoutservice,0.0,100,0.8,0.0,0
2026-09-13T20:44:41Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-13T20:44:41Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:41Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-13T20:44:41Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:41Z,currencyservice,28.0,1000,0.8,0.028,0
2026-09-13T20:44:41Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:41Z,adservice,23.0,1000,0.8,0.023,0
2026-09-13T20:44:41Z,redis-cart,3.0,1000,0.8,0.003,0
2026-09-13T20:44:42Z,frontend,0.0,1000,0.8,0.0,0
2026-09-13T20:44:42Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-13T20:44:42Z,checkoutservice,0.0,100,0.8,0.0,0
2026-09-13T20:44:42Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-13T20:44:42Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:42Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-13T20:44:42Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:42Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:42Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:42Z,adservice,23.0,1000,0.8,0.023,0
2026-09-13T20:44:42Z,redis-cart,3.0,1000,0.8,0.003,0
2026-09-13T20:44:43Z,frontend,0.0,1000,0.8,0.0,0
2026-09-13T20:44:43Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-13T20:44:43Z,checkoutservice,0.0,100,0.8,0.0,0
2026-09-13T20:44:43Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-13T20:44:43Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:43Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-13T20:44:43Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:43Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:43Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:43Z,adservice,25.0,1000,0.8,0.025,0
2026-09-13T20:44:43Z,redis-cart,4.0,1000,0.8,0.004,0
2026-09-13T20:44:44Z,frontend,0.0,1000,0.8,0.0,0
2026-09-13T20:44:44Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-13T20:44:44Z,checkoutservice,0.0,100,0.8,0.0,0
2026-09-13T20:44:44Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-13T20:44:44Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:44Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-13T20:44:44Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:44Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:44Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-13T20:44:44Z,adservice,25.0,1000,0.8,0.025,0
