timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-09T19:24:59Z,frontend,0.0,1000,0.8,0.0,0
2026-09-09T19:24:59Z,cartservice,42.0,1000,0.95,0.042,0
2026-09-09T19:24:59Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-09T19:24:59Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-09T19:24:59Z,paymentservice,0.0,200,0.8,0.0,0
2026-09-09T19:24:59Z,recommendationservice,32.0,2000,0.8,0.016,0
2026-09-09T19:24:59Z,shippingservice,0.0,200,0.8,0.0,0
2026-09-09T19:24:59Z,currencyservice,29.0,1000,0.8,0.029,0
2026-09-09T19:24:59Z,emailservice,25.0,200,0.8,0.125,0
2026-09-09T19:24:59Z,adservice,24.0,1000,0.8,0.024,0
2026-09-09T19:24:59Z,redis-cart,5.0,200,0.8,0.025,0
2026-09-09T19:25:00Z,frontend,0.0,1000,0.8,0.0,0
2026-09-09T19:25:00Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-09T19:25:00Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:00Z,productcatalogservice,22.0,500,0.95,0.044,0
2026-09-09T19:25:00Z,paymentservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:00Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-09T19:25:00Z,shippingservice,10.0,200,0.8,0.05,0
2026-09-09T19:25:00Z,currencyservice,29.0,1000,0.8,0.029,0
2026-09-09T19:25:00Z,emailservice,25.0,200,0.8,0.125,0
2026-09-09T19:25:00Z,adservice,25.0,1000,0.8,0.025,0
2026-09-09T19:25:00Z,redis-cart,5.0,200,0.8,0.025,0
2026-09-09T19:25:01Z,frontend,0.0,1000,0.8,0.0,0
2026-09-09T19:25:01Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-09T19:25:01Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:01Z,productcatalogservice,22.0,500,0.95,0.044,0
2026-09-09T19:25:01Z,paymentservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:01Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-09T19:25:01Z,shippingservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:01Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:01Z,emailservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:01Z,adservice,25.0,1000,0.8,0.025,0
2026-09-09T19:25:01Z,redis-cart,5.0,200,0.8,0.025,0
2026-09-09T19:25:02Z,frontend,0.0,1000,0.8,0.0,0
2026-09-09T19:25:02Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-09T19:25:02Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:02Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-09T19:25:02Z,paymentservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:02Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-09T19:25:02Z,shippingservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:02Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:02Z,emailservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:02Z,adservice,25.0,1000,0.8,0.025,0
2026-09-09T19:25:02Z,redis-cart,5.0,200,0.8,0.025,0
2026-09-09T19:25:03Z,frontend,0.0,1000,0.8,0.0,0
2026-09-09T19:25:03Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-09T19:25:03Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:03Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-09T19:25:03Z,paymentservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:03Z,recommendationservice,34.0,2000,0.8,0.017,0
2026-09-09T19:25:03Z,shippingservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:03Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:03Z,emailservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:03Z,adservice,25.0,1000,0.8,0.025,0
2026-09-09T19:25:03Z,redis-cart,5.0,200,0.8,0.025,0
2026-09-09T19:25:04Z,frontend,0.0,1000,0.8,0.0,0
2026-09-09T19:25:04Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-09T19:25:04Z,checkoutservice,43.0,1000,0.8,0.043,0
2026-09-09T19:25:04Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-09T19:25:04Z,paymentservice,21.0,200,0.8,0.105,0
2026-09-09T19:25:04Z,recommendationservice,34.0,2000,0.8,0.017,0
2026-09-09T19:25:04Z,shippingservice,27.0,200,0.8,0.135,0
2026-09-09T19:25:04Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:04Z,emailservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:04Z,adservice,55.0,1000,0.8,0.055,0
2026-09-09T19:25:04Z,redis-cart,6.0,200,0.8,0.03,0
2026-09-09T19:25:05Z,frontend,0.0,1000,0.8,0.0,0
2026-09-09T19:25:05Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-09T19:25:05Z,checkoutservice,43.0,1000,0.8,0.043,0
2026-09-09T19:25:05Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-09T19:25:05Z,paymentservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:05Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-09T19:25:05Z,shippingservice,27.0,200,0.8,0.135,0
2026-09-09T19:25:05Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:05Z,emailservice,28.0,200,0.8,0.14,0
2026-09-09T19:25:05Z,adservice,30.0,1000,0.8,0.03,0
2026-09-09T19:25:05Z,redis-cart,6.0,200,0.8,0.03,0
2026-09-09T19:25:06Z,frontend,0.0,1000,0.8,0.0,0
2026-09-09T19:25:06Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-09T19:25:06Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:06Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-09T19:25:06Z,paymentservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:06Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-09T19:25:06Z,shippingservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:06Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:06Z,emailservice,28.0,200,0.8,0.14,0
2026-09-09T19:25:06Z,adservice,25.0,1000,0.8,0.025,0
2026-09-09T19:25:06Z,redis-cart,6.0,200,0.8,0.03,0
2026-09-09T19:25:07Z,frontend,0.0,1000,0.8,0.0,0
2026-09-09T19:25:07Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-09T19:25:07Z,checkoutservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:07Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-09T19:25:07Z,paymentservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:07Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-09T19:25:07Z,shippingservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:07Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-09T19:25:07Z,emailservice,0.0,200,0.8,0.0,0
2026-09-09T19:25:07Z,adservice,25.0,1000,0.8,0.025,0
2026-09-09T19:25:07Z,redis-cart,5.0,200,0.8,0.025,0
