timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-21T20:29:36Z,frontend,0.0,1150,0.8,0.0,0
2026-09-21T20:29:36Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T20:29:36Z,checkoutservice,0.0,615,0.8,0.0,0
2026-09-21T20:29:36Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T20:29:36Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T20:29:36Z,recommendationservice,0.0,1150,0.8,0.0,0
2026-09-21T20:29:36Z,shippingservice,11.0,770,0.8,0.014285714285714285,0
2026-09-21T20:29:36Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T20:29:36Z,emailservice,32.0,155,0.8,0.2064516129032258,0
2026-09-21T20:29:36Z,adservice,26.0,1150,0.8,0.022608695652173914,0
2026-09-21T20:29:36Z,redis-cart,7.0,540,0.8,0.012962962962962963,0
2026-09-21T20:29:37Z,frontend,0.0,1150,0.8,0.0,0
2026-09-21T20:29:37Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T20:29:37Z,checkoutservice,28.0,615,0.8,0.04552845528455285,0
2026-09-21T20:29:37Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T20:29:37Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T20:29:37Z,recommendationservice,26.0,1150,0.8,0.022608695652173914,0
2026-09-21T20:29:37Z,shippingservice,0.0,770,0.8,0.0,0
2026-09-21T20:29:37Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T20:29:37Z,emailservice,0.0,155,0.8,0.0,0
2026-09-21T20:29:37Z,adservice,25.0,1150,0.8,0.021739130434782608,0
2026-09-21T20:29:37Z,redis-cart,7.0,540,0.8,0.012962962962962963,0
2026-09-21T20:29:38Z,frontend,0.0,1150,0.8,0.0,0
2026-09-21T20:29:38Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T20:29:38Z,checkoutservice,0.0,615,0.8,0.0,0
2026-09-21T20:29:38Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T20:29:38Z,paymentservice,20.0,155,0.8,0.12903225806451613,0
2026-09-21T20:29:38Z,recommendationservice,26.0,1150,0.8,0.022608695652173914,0
2026-09-21T20:29:38Z,shippingservice,0.0,770,0.8,0.0,0
2026-09-21T20:29:38Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T20:29:38Z,emailservice,0.0,155,0.8,0.0,0
2026-09-21T20:29:38Z,adservice,25.0,1150,0.8,0.021739130434782608,0
2026-09-21T20:29:38Z,redis-cart,6.0,540,0.8,0.011111111111111112,0
2026-09-21T20:29:39Z,frontend,0.0,1150,0.8,0.0,0
2026-09-21T20:29:39Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T20:29:39Z,checkoutservice,0.0,615,0.8,0.0,0
2026-09-21T20:29:39Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T20:29:39Z,paymentservice,20.0,155,0.8,0.12903225806451613,0
2026-09-21T20:29:39Z,recommendationservice,0.0,1150,0.8,0.0,0
2026-09-21T20:29:39Z,shippingservice,0.0,770,0.8,0.0,0
2026-09-21T20:29:39Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T20:29:39Z,emailservice,0.0,155,0.8,0.0,0
2026-09-21T20:29:39Z,adservice,26.0,1150,0.8,0.022608695652173914,0
