timestamp,api,threshold,admitted_rps,threshold_fresh,admitted_fresh
2026-09-21T21:26:13Z,getproduct,0.0,0.0,0,0
2026-09-21T21:26:13Z,postcheckout,0.0,0.0,0,0
2026-09-21T21:26:13Z,getcart,0.0,0.0,0,0
2026-09-21T21:26:13Z,postcart,0.0,0.0,0,0
2026-09-21T21:26:13Z,emptycart,0.0,0.0,0,0
2026-09-21T21:26:14Z,getproduct,0.0,0.0,0,0
2026-09-21T21:26:14Z,postcheckout,0.0,0.0,0,0
2026-09-21T21:26:14Z,getcart,0.0,0.0,0,0
2026-09-21T21:26:14Z,postcart,0.0,0.0,0,0
2026-09-21T21:26:14Z,emptycart,0.0,0.0,0,0
2026-09-21T21:26:15Z,getproduct,10000.0,0.0,1,1
2026-09-21T21:26:15Z,postcheckout,10000.0,0.0,1,1
2026-09-21T21:26:15Z,getcart,10000.0,0.0,1,1
2026-09-21T21:26:15Z,postcart,10000.0,0.0,1,1
2026-09-21T21:26:15Z,emptycart,10000.0,0.0,1,1
2026-09-21T21:26:16Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:16Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:16Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:16Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:16Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:17Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:17Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:17Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:17Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:17Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:18Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:18Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:18Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:18Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:18Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:19Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:19Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:19Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:19Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:19Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:20Z,getproduct,10000.0,0.0,1,1
2026-09-21T21:26:20Z,postcheckout,10000.0,0.0,1,1
2026-09-21T21:26:20Z,getcart,10000.0,0.0,1,1
2026-09-21T21:26:20Z,postcart,10000.0,0.0,1,1
2026-09-21T21:26:20Z,emptycart,10000.0,0.0,1,1
2026-09-21T21:26:21Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:21Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:21Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:21Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:21Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:22Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:22Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:22Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:22Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:22Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:23Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:23Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:23Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:23Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:23Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:24Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:24Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:24Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:24Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:24Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:25Z,getproduct,10000.0,0.0,1,1
2026-09-21T21:26:25Z,postcheckout,10000.0,0.0,1,1
2026-09-21T21:26:25Z,getcart,10000.0,0.0,1,1
2026-09-21T21:26:25Z,postcart,10000.0,0.0,1,1
2026-09-21T21:26:25Z,emptycart,10000.0,0.0,1,1
2026-09-21T21:26:26Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:26Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:26Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:26Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:26Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:27Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:27Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:27Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:27Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:27Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:28Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:28Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:28Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:28Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:28Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:29Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:29Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:29Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:29Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:29Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:30Z,getproduct,10000.0,0.0,1,1
2026-09-21T21:26:30Z,postcheckout,10000.0,0.0,1,1
2026-09-21T21:26:30Z,getcart,10000.0,0.0,1,1
2026-09-21T21:26:30Z,postcart,10000.0,0.0,1,1
2026-09-21T21:26:30Z,emptycart,10000.0,0.0,1,1
2026-09-21T21:26:31Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:31Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:31Z,getcart,10000.0,0.0,0,0
2026-09-21T21:26:31Z,postcart,10000.0,0.0,0,0
2026-09-21T21:26:31Z,emptycart,10000.0,0.0,0,0
2026-09-21T21:26:32Z,getproduct,10000.0,0.0,0,0
2026-09-21T21:26:32Z,postcheckout,10000.0,0.0,0,0
2026-09-21T21:26:32Z,getcart,10000.0,0.0,0,0
